followers,polarity,sentiment_confidence,clusters,difference
279,-0.119318182,0.477272727,1,-0.000145269
542,0,0,4,0
113,0.15,0.05,4,7.75E-06
232,-0.375,0.5,3,-0.000397726
250,0,0,4,0
2714,0.375,0.375,0,0.003489527
42,0,0,4,0
531,0,0,4,0
20775,0,0.5,1,0
934,0,0.3,1,0
1,0,0,4,0
257,0.25,0.8125,0,0.000477299
438,0,0,4,0
20,0.5,0.9,0,8.23E-05
775,0,0,4,0
712,0.1,0.383333333,1,0.000249546
18,-0.75,1,3,-0.000123432
43,0,0,4,0
6746,0,0,4,0
94,0.083333333,0.666666667,1,4.77E-05
1696,0.25,0.5,1,0.00193834
135,-0.083333333,0.62962963,1,-6.48E-05
544,0.1,0.2,4,9.95E-05
2382,0,0,4,0
41,0.35,0.55,0,7.22E-05
894,-0.466666667,0.666666667,3,-0.002543005
185,0.6,0.75,0,0.000761164
241,0,0,4,0
1097,0,0,4,0
1279,0,0,4,0
1219,0,0,4,0
402,0.5,0.5,0,0.000918883
1021,0,0,4,0
4117,0,0,4,0
36,0,0,4,0
42,0,0,4,0
67,0.1,0.1,4,6.13E-06
32350,0.15,0.05,4,0.002218348
845,0,0.25,4,0
178,0.35,0.7,0,0.000398731
285,0,0,4,0
6897,0,0,4,0
5871,0,0,4,0
530,0.2,0.2,4,0.000193834
255,-0.75,1,3,-0.001748621
71,-0.15,0.4,1,-3.89E-05
31337,0,0,4,0
205,0,0,4,0
45,-0.05,0.716666667,1,-1.47E-05
170,0.1,0.4,1,6.22E-05
775,0,0,4,0
630,0.5,0.5,0,0.001440041
2336,-0.375,0.4,3,-0.003203748
109,0.5,0.65,0,0.000323895
797,0,0,4,0
17168,0.4,0.4,0,0.025115041
206,-0.4,0.7,3,-0.000527375
847,-0.2,0.4,1,-0.000619538
41,0.35,0.55,0,7.22E-05
16129,0.178787879,0.451515152,1,0.011904524
775,0,0,4,0
344,0.25,0.5,1,0.000393154
11,0.7,0.6,0,4.22E-05
1,-0.75,1,3,-6.86E-06
20,0,0,4,0
1204,0.275,0.391666667,1,0.001185687
124,0,0,4,0
2721,-0.125,1,3,-0.003109802
252,0,0,4,0
2,0,0,4,0
7,-0.75,1,3,-4.80E-05
26,0,0,4,0
624,0,0,4,0
41,0.35,0.55,0,7.22E-05
1139,1,1,0,0.010414008
133,-0.75,1,3,-0.000912026
473,0.625,0.8,0,0.002162347
1855,0,0,4,0
1110,0.1,0.4,1,0.000405954
775,0,0,4,0
293,-0.3625,0.655555556,3,-0.000636619
15,0,0,4,0
0,-0.1171875,0.5,1,0
435,-0.15,0.4,1,-0.000238635
3277,0,0,4,0
67,0,0,4,0
133,-0.388736979,0.5,3,-0.000236359
917,0,0,4,0
620,0,0,4,0
468,0,0,4,0
6262,0,0.45,1,0
1073,0,0,4,0
599,-1,1,3,-0.005476726
62,0,0,4,0
1486,0.5,0.5,0,0.003396667
152,0.084848485,0.260606061,1,3.07E-05
7126,-0.25,0.75,3,-0.012216345
1468,-0.75,1,3,-0.01006657
172,-0.158333333,0.416666667,1,-0.000103749
186,0,0,4,0
845,0,0,4,0
126,-0.2,0.1,4,-2.30E-05
238,0,0,4,0
266,0,0,4,0
288,0,0,4,0
3,-0.75,1,3,-2.06E-05
139,0.225,0.3,1,8.58E-05
3712,0,0,4,0
914,0,0,4,0
5984,0,0,4,0
2462,0.5,0.5,0,0.005627588
415,0,0,4,0
11350,0,0,4,0
2415,0,0,4,0
93,-0.5,0.8,3,-0.000340124
20,0.325,0.45,0,2.67E-05
3,-0.75,1,3,-2.06E-05
96,-0.25,1,3,-0.000219435
336,0,0,4,0
2040,0,0,4,0
8,0.25,0.3,1,5.49E-06
42,0,0,4,0
774,-0.9375,1,3,-0.006634473
66,0.125,0.95,1,7.17E-05
3712,-0.1,0.5,1,-0.001696962
41,0.35,0.55,0,7.22E-05
478,-0.05,0.716666667,1,-0.000156606
2415,0,0.033333333,4,0
5,0,0,4,0
2685,0.4,0.4,0,0.003927882
11,0.7,0.6,0,4.22E-05
1316,0,0,4,0
1004,-0.4,0.6,3,-0.002203125
461,0,0.0625,4,0
660,0,0,4,0
5891,0.136363636,0.454545455,1,0.003338559
160,0.136363636,0.454545455,1,9.07E-05
46,0,0.1,4,0
679,0.35,0.4,0,0.000869145
22,0,0,4,0
1,0,0,4,0
6852,0,0,4,0
519,0,0,4,0
58,-0.466666667,0.666666667,3,-0.000164982
1,0,0,4,0
97,0,0,4,0
2,-0.75,1,3,-1.37E-05
1,0,0,4,0
50,0.3,0.1,4,1.37E-05
590,-0.15,0.4,1,-0.000323666
1647,-0.166666667,0.433333333,1,-0.001087574
2593,0.5,0.833333333,0,0.009878374
949,0,0,4,0
2981,-0.125,0.375,1,-0.001277608
41,0.35,0.55,0,7.22E-05
664,0,0,4,0
344,0,0,4,0
111,0,0.1,4,0
8660,0,0,4,0
24,-0.276190476,0.471428571,1,-2.86E-05
775,0,0,4,0
3067,0,0,4,0
1220,0.344140625,0.35,0,0.001343563
1118,0,0,4,0
17,-0.75,1,3,-0.000116575
15,0.4,0.8,0,4.39E-05
24,0,0,4,0
82,0.428571429,0.712301587,0,0.000228873
431,0,0,4,0
235,0,0,4,0
3146,0.5,0.6,0,0.008629272
175,-0.75,1,3,-0.001200034
234,0.5,0.5,0,0.000534872
1021,0,0,4,0
1645,0,0,4,0
2320,0,1,1,0
32,0.3,0.45,1,3.95E-05
88,0,0,4,0
3393,0,0,4,0
9,0,0,4,0
108,0.15,0.05,4,7.41E-06
69,0,0,4,0
102,0.25,0.5,1,0.000116575
2693,0,0,4,0
522,0,0,4,0
1234,0,0,4,0
1444,0,0.1,4,0
7030,0.136363636,0.454545455,1,0.003984056
16,-0.1875,0.5,1,-1.37E-05
118,-0.05,0.716666667,1,-3.87E-05
4470,0,0,4,0
36289,0.136363636,0.454545455,1,0.020565776
1793,0,0,4,0
130,-0.2,0.4,1,-9.51E-05
1793,0,0,4,0
1060,-0.083333333,0.188888889,4,-0.000152555
18350,0,0,4,0
69,0,0.625,1,0
219060,0,0,2,0
2725,0.5,0.5,0,0.006228747
77,0,0,4,0
72,0.5,0.5,0,0.000164576
1526,0,0,4,0
298,0,0,4,0
380,0.317857143,0.542857143,0,0.000599508
13,-0.05,0.716666667,1,-4.26E-06
162,0,0,4,0
363,0,0,4,0
14,0.1,0.4,1,5.12E-06
135,0,1,1,0
80,0.5,0.6,0,0.000219435
5959,0,0,4,0
35,0.45,0.75,0,0.000108003
9,0,0,4,0
5624,0,0,4,0
423,0,0,4,0
1696,0,0,4,0
93,0,0,4,0
189,0.066666667,0.5,1,5.76E-05
1122,0,0,4,0
3972,0.166666667,0.277777778,1,0.001681317
281,0,0,4,0
273,0.15,0.416666667,1,0.000156004
63,0,0,4,0
1569,0,0,4,0
16,-0.083333333,0.216666667,4,-2.64E-06
86,-0.15,0.4,1,-4.72E-05
152,0,0,4,0
423,0,0,4,0
689,0,0,4,0
720,0,0,4,0
1962,0.025,0.5,1,0.000224235
117,0,0,4,0
1345,0.1,0.4,1,0.0004919
14,0.052777778,0.7,1,4.73E-06
84,0,0,4,0
27,0.4,0.4,0,3.95E-05
19,0,0,4,0
2818,0,0.1,4,0
100,0.2625,0.4,1,9.60E-05
7,0,0,4,0
280,-0.466666667,0.666666667,3,-0.000796467
918,0.45,0.775,0,0.002927191
87,0,0,4,0
156,0.1,0.4,1,5.71E-05
55,0,0,4,0
1,0,0.1,4,0
47,0,0,4,0
964,-0.15,0.4,1,-0.000528838
9,0,0,4,0
72,0.8,0.2,0,0.000105329
155,0,0,4,0
1291,0.25,0.25,1,0.000737735
143670,0,0,4,0
96,0.1,0.2,4,1.76E-05
76,0.8,0.6,0,0.000333541
523,0.2,0.6,1,0.000573822
41,0.35,0.55,0,7.22E-05
182,0,0,4,0
1280,0.8,0.6,0,0.00561753
139,0.7,0.6,0,0.000533775
1633,0.8,0.6,0,0.00716674
68,0,0,4,0
51,0.35,0.3,0,4.90E-05
17,-0.75,1,3,-0.000116575
19,0.1,0.4,1,6.95E-06
6,-0.375,0.5,3,-1.03E-05
58,0,0,4,0
353,0,0,4,0
705,0,0,4,0
375,0,0,4,0
2,0,0,4,0
56,-0.05,0.716666667,1,-1.83E-05
14563,0.5,0.6,0,0.039945357
26,0,0,4,0
57,0.2625,0.4,1,5.47E-05
92,0.25,0.25,1,5.26E-05
149,-0.75,1,3,-0.001021743
901,0.268181818,0.65,0,0.001436024
165,0,0,4,0
41,0,0,4,0
1291,0.4,0.7,0,0.003305053
8,0,0,4,0
50,0,0,4,0
355,0.25,0.277777778,1,0.000225403
177,0.1,0.425,1,6.88E-05
3,0,0,4,0
87,0,0,4,0
783,0.8,0.9,0,0.005154523
16,-0.25,1,3,-3.66E-05
205,0.15,0.05,4,1.41E-05
19,0,0,4,0
89,0.2,0.266666667,1,4.34E-05
2955,-0.168888889,0.791111111,1,-0.003609859
419,0.225,0.45,1,0.000387885
41,0.35,0.55,0,7.22E-05
209,0,0,4,0
133,0,0,4,0
38,0,0,4,0
11611,0,0,4,0
796,0,0,4,0
41,0.35,0.55,0,7.22E-05
512,0,0,4,0
156,0.7,0.6,0,0.000599057
79,0,0.1,4,0
381,0,0,4,0
502,0,0.1,4,0
800,-0.9375,1,3,-0.006857337
85,0.178571429,0.317857143,1,4.41E-05
493,-0.05,0.716666667,1,-0.000161521
40,0,0,4,0
590,-0.166666667,0.833333333,3,-0.000749228
445,0,0,4,0
34,0,0,4,0
101,0,0.5,1,0
150,-0.05,0.716666667,1,-4.91E-05
301,0.9375,0.95,0,0.002451069
12921,0,0.0625,4,0
558,0.1,0.383333333,1,0.000195571
17,0.8,0.4,0,4.97E-05
24,0,0,4,0
87,-0.75,1,3,-0.000596588
110,-0.075,0.3,1,-2.26E-05
3532,0,0,4,0
133,0,0,4,0
542,0.142857143,0.617857143,1,0.000437405
512,-0.260416667,0.066666667,4,-8.13E-05
1997,0,0,4,0
26047,0.5,0.5,0,0.059537682
230,0,0,4,0
652,0.125,0.166666667,4,0.000124194
4,0,0,4,0
143,0.266666667,0.5,1,0.000174329
48,0,0,4,0
704,0.5,0.5,0,0.001609188
2,-0.3125,0.5,3,-2.86E-06
2736,0.266666667,0.5,1,0.003335409
53,0,0,4,0
133,0,0,4,0
2639,0,0,4,0
477,-0.05,0.716666667,1,-0.000156279
2175,0,0,4,0
201,-0.125,0.375,1,-8.61E-05
4,0.433333333,0.833333333,0,1.32E-05
133,0,0,4,0
143,0.136363636,0.454545455,1,8.10E-05
25,0.136363636,0.454545455,1,1.42E-05
72,-0.05,0.716666667,1,-2.36E-05
1149,-0.135714286,0.221428571,4,-0.000315699
166,0.541666667,0.8,0,0.000657695
2965,1,1,0,0.027109337
0,0.315,0.487777778,0,0
94,0,0,4,0
63,-0.1171875,0.5,1,-3.38E-05
923,0.25,0.277777778,1,0.000586048
133,0.175,0.325,1,6.92E-05
4,0,0,4,0
50,0,0,4,0
3191,0,0,4,0
2777,0,0,4,0
1768,0.2,0.2,4,0.000646601
17,0,0,4,0
1021,0,0,4,0
1793,0,0,4,0
206,0,0,4,0
1793,0,0,4,0
1735,0,0,4,0
18350,0,0,4,0
539,-0.5,1,3,-0.00246407
277,-0.05,0.716666667,1,-9.08E-05
785,-0.260416667,0.433333333,1,-0.000809944
184,0,0,4,0
800,0,0,4,0
175,-0.75,1,3,-0.001200034
619,0,0,4,0
55,0.316666667,0.766666667,0,0.000122086
2800,-0.05,0.716666667,1,-0.000917359
57,0,0,4,0
305,-0.466666667,0.666666667,3,-0.00086758
2455,0,0,4,0
4133,0.008333333,0.016666667,4,5.25E-06
6,0.25,0.25,1,3.43E-06
2957,0,0,4,0
950,0.16,0.54,1,0.000750467
471,-0.91,0.866666667,3,-0.00339632
890,0,0,4,0
448,0,0,4,0
945,0.25,0.8125,0,0.00175505
408,0.125,0.95,1,0.000442984
230,0,0,4,0
45,0,0,4,0
745,0,0,4,0
156,0,0,4,0
1396,0,0,4,0
485,0,0,4,0
1,-0.75,1,3,-6.86E-06
166,0.266666667,0.5,1,0.000202368
8306,0,0.1,4,0
660,0.2,0.25,1,0.000301723
133,0,0.066666667,4,0
961,-0.15,0.4,1,-0.000527192
72,0.6,1,0,0.000394983
424,0,0,4,0
190,0.5,0.5,0,0.000434298
1369,0,0,4,0
376,0.25,0.333333333,1,0.000286484
1283,0,0.1,4,0
12,0,0,4,0
95,0,0.1,4,0
68,-0.75,1,3,-0.000466299
26713,0,1,1,0
23025,0,0.375,1,0
5179,0,0,4,0
257,0,0,4,0
1402,0.033333333,0.155555556,4,6.65E-05
4761,-0.375,0.625,3,-0.010202431
1586,0,0,4,0
310,0,0,4,0
1287,0.15625,0.1125,4,0.000206845
292,-0.5,1,3,-0.001334895
2688,0.4,0.9,0,0.00884761
12,-0.75,1,3,-8.23E-05
320,0,0,4,0
134,0.125,0.95,1,0.00014549
184,0,0,4,0
1677,-0.325,0.65,3,-0.003239097
124,0.35,0.55,0,0.000218246
360161,0.2,0.2,2,0.131719744
2981,0,0,4,0
355,0,0,4,0
7407,0.25,0.5,1,0.008465382
1377,0,1,1,0
184,0,0,4,0
362,0.25,0.5,1,0.000413726
65,-0.09375,0.25,4,-1.39E-05
5,0,0,4,0
1436,0,0,4,0
63,-0.1171875,0.5,1,-3.38E-05
171,0,1,1,0
277,0,0,4,0
4488,0,0,4,0
4118,-0.181818182,0.727272727,1,-0.004978691
313,0.1,0.383333333,1,0.000109702
514,0.7,0.6,0,0.001973816
489,0,0,4,0
458,0,0,4,0
33,0,0,4,0
11122,0,0,4,0
91,-0.75,1,3,-0.000624018
1029,0,0,4,0
510,-0.15,0.4,1,-0.000279779
155,0.2,0.3,1,8.50E-05
56,-0.15,0.4,1,-3.07E-05
62,0,0,4,0
3532,0,0.033333333,4,0
0,0.25,0.333333333,1,0
13,-0.260416667,0.066666667,4,-2.06E-06
20100,0,0.15,4,0
8,0.75,1,0,5.49E-05
100,0.194444444,0.818518519,1,0.000145519
25,0,0,4,0
839,-0.290625,0.65,3,-0.001449114
64,0.295238095,0.245238095,1,4.24E-05
133,0.4,0.55,0,0.000267528
1301,-0.5,0.8,3,-0.004758077
16,-0.75,1,3,-0.000109717
143,-0.75,1,3,-0.000980599
63,-0.1171875,0.5,1,-3.38E-05
19,1,0.3,0,5.21E-05
6080,0,0,4,0
347,0,0,4,0
9588,-0.6,0.9,3,-0.047338663
214,0,0,4,0
801,0.325,0.825,0,0.00196365
265,0,0,4,0
154,0,0,4,0
20,-0.066666667,0.3,1,-3.66E-06
215,-0.23625,0.758333333,3,-0.00035218
1724,0,0,4,0
278,0.1,0.383333333,1,9.74E-05
1110,0,0,4,0
175,0,0,4,0
455,0,1,1,0
1868,0.2,0.2,4,0.000683174
1021,0,0,4,0
69,0,0,4,0
89,0.25,0.5,1,0.000101717
1256,0,0,4,0
0,0,0.55,1,0
11,-0.4,0.7,3,-2.82E-05
2138,0,0,4,0
201,0.1,0.383333333,1,7.04E-05
5025,0,0.375,1,0
18027,-0.75,1,3,-0.123617206
476,0,0.083333333,4,0
1111,0.25,0.25,1,0.000634875
1021,0,0,4,0
2535,0,0,4,0
2393,0.16,0.54,1,0.001890387
2535,0,0,4,0
19160,0.136363636,0.5,1,0.011944234
1021,0,0,4,0
3,0,0,4,0
2535,0,0,4,0
1,0,0,4,0
36,0.1,0.4,1,1.32E-05
749,0,0,4,0
901,0.268181818,0.65,0,0.001436024
1509,0.3,0.1,4,0.000413909
1793,0,0,4,0
4138,0,0,4,0
16954,0,0,4,0
432,0.1,0.55,1,0.00021724
1793,0,0,4,0
18350,0,0,4,0
263,0,0,4,0
23,0.1,0.4,1,8.41E-06
32350,-0.15,0.4,1,-0.017746787
21,0.1,0.4,1,7.68E-06
2175,0,0,4,0
141,-0.5,1,3,-0.00064459
418,0,0,4,0
336,0.25,0.277777778,1,0.000213339
4,-0.75,1,3,-2.74E-05
302,0,0.2,4,0
24,0,0,4,0
133,0,0,4,0
38,0,0,4,0
802,0,0,4,0
1,0,0,4,0
230,0.125,0.75,1,0.000197148
101,0,0,4,0
157,-0.1,0.1,4,-1.44E-05
197,0.393333333,0.544444444,0,0.000385722
158,0,0,4,0
171,0,0,4,0
124,-0.6,0.95,3,-0.000646235
279,0.5,1,0,0.001275465
133,0,0,4,0
357,0,0,4,0
77,0,0,4,0
19,-0.016666667,0.533333333,1,-1.54E-06
36,0.428571429,0.712301587,0,0.000100481
352,0.5,0.5,0,0.000804594
436,0.6,1,0,0.002391839
816,0,0,4,0
2615,-0.1,0.1,4,-0.000239092
4455,0,0,4,0
5165,0,0,4,0
103,0.4,0.633333333,0,0.000238574
403,0,0,4,0
44,0,0,4,0
16,0.083333333,0.416666667,1,5.08E-06
1522,0,0,4,0
610,0,0,4,0
3631,-0.15,0.4,1,-0.001991919
137,0,0,4,0
1219,0.732421875,0,0,0
133,0,0,4,0
970,0,0,4,0
50,0,0,4,0
2969,0,1,1,0
51,0,0,4,0
5560,-0.3,0.75,3,-0.011438037
243,0,0,4,0
130,0.025,0.05,4,1.49E-06
28,0,0,4,0
74,0,0,4,0
608,-0.030555556,0.280555556,1,-4.77E-05
1,0,0,4,0
1024,0.125,0.95,1,0.001111803
10,0.1,0.4,1,3.66E-06
597,0.6,1,0,0.003275064
625,0,0,4,0
159,0,0,4,0
48163,0.425,0.575,0,0.107612943
380,0.1,0.4,1,0.000138975
1738,0.325,0.716666667,0,0.003701217
4118,0,0,4,0
19,0,0,4,0
990,-0.15,0.325,1,-0.00044127
115,0.5,0.5,0,0.000262865
23,-0.25,0.8,3,-4.21E-05
269,0,0,4,0
10,0,0,4,0
29,0,0,4,0
28,-0.291666667,0.458333333,1,-3.42E-05
285,0,0.75,1,0
229,0.136363636,0.454545455,1,0.000129779
817,0.46875,0.75,0,0.002626146
248,-0.05,0.716666667,1,-8.13E-05
91,0.2,0.266666667,1,4.44E-05
6891,0,0,4,0
178,0.3125,0.5,0,0.000254293
923,0,0,4,0
365,0.8,0.7,0,0.001868853
280,0,0,4,0
2843,-0.05,0.65,1,-0.000844801
247,-0.15,0.4,1,-0.000135501
186,0.5,0.5,0,0.000425155
241,-0.125,0.375,1,-0.000103289
152,0.2625,0.4,1,0.000145924
64,0,0,4,0
1517,0,0,4,0
459,0.3,0.1,4,0.000125901
1111,0,0,4,0
5,-0.133333333,0.6,1,-3.66E-06
0,0,0,4,0
534,0,0,4,0
817,0,0,4,0
1756,-1,1,3,-0.016055311
517,0.8,0.4,0,0.001512637
1556,0,0,4,0
1290,0,0,4,0
746,-0.35,0.75,3,-0.001790451
4118,0,0,4,0
104,0,0,4,0
202,0.5,0.5,0,0.000461727
746,0.25,0.25,1,0.000426298
609,0,0,4,0
3243,0,0,4,0
25,-0.466666667,0.666666667,3,-7.11E-05
445,0,0,4,0
4027,0,0,4,0
92,-1,1,3,-0.000841167
3951,-0.5,0.8,3,-0.01444978
11,-0.05,0.716666667,1,-3.60E-06
246,0.4,0.75,0,0.000674762
1145,1,1,0,0.010468867
19539,0,0,4,0
1297,-0.347222222,0.402777778,3,-0.001658468
71,-0.15,0.4,1,-3.89E-05
5165,0,0,4,0
333,0,0,4,0
520,0,0,4,0
56,0.008333333,0.016666667,4,7.11E-08
182,0.8,0.8,0,0.00106499
374,0,1,1,0
1619,0,0,4,0
325,0,0,4,0
32,0,0,4,0
0,0.3,0.1,4,0
414,0,0,4,0
42,-0.383333333,0.466666667,3,-6.87E-05
29,0.136363636,0.454545455,1,1.64E-05
3255,0.16,0.54,1,0.002571337
1,0,0,4,0
119,-0.083333333,0.188888889,4,-1.71E-05
15,-0.4,0.4,3,-2.19E-05
133,0.1,0.4,1,4.86E-05
745,0,0,4,0
745,0,0,4,0
900,0,0,4,0
1197,0,0,4,0
70,0.2,0.2,4,2.56E-05
380,0,0,4,0
165,0,0,4,0
5165,0,0,4,0
8,0,0,4,0
1673,0,0,4,0
1820,0.318181818,0.477272727,0,0.002527014
1021,0,0,4,0
42,0.433333333,0.733333333,0,0.00012203
1054,0,0,4,0
37,0,0,4,0
1793,0,0,4,0
81,0,0,4,0
18350,0,0,4,0
845,0.03125,0.375,1,9.05E-05
2584,0.2,0.3,1,0.001417549
1282,-0.083333333,0.216666667,4,-0.000211638
2287,0,0,4,0
17039,0.25,0.333333333,1,0.012982462
1793,0,0,4,0
1021,0,0,4,0
113,0.118181818,0.277272727,1,3.39E-05
5528,0.285714286,0.535714286,0,0.007736195
835,0.25,0.5,1,0.000954313
106,0,0.1,4,0
6200,0,0,4,0
554,0,0,4,0
394,-0.466666667,0.666666667,3,-0.001120743
103,-0.5,0.8,3,-0.000376696
133,0,0,4,0
137,0,0,4,0
282,-0.4,0.7,3,-0.00072194
381898,0,0,2,0
527,0,0,4,0
309,0.8,0.4,0,0.000904071
39,-0.466666667,0.666666667,3,-0.000110936
423,0,0,4,0
17228,-0.276190476,0.471428571,1,-0.020509434
133,0,0,4,0
118,0.136363636,0.454545455,1,6.69E-05
22224,0.136363636,0.454545455,1,0.01259483
559,0,0,4,0
133,0,0,4,0
154,0,0,4,0
981,0,0,4,0
10,0,0,4,0
188,0,0,4,0
338,0.125,0.95,1,0.000366982
54,0.6,0.9,0,0.000266613
4118,0.216666667,0.866666667,0,0.007070087
2775,0.5,1,0,0.012686073
65976,-0.75,1,3,-0.452419638
35,0,0,4,0
184,0.125,0.375,1,7.89E-05
636,0,0,4,0
334,0.046590909,0.558333333,1,7.94E-05
133,0,0,4,0
854,0.25,0.45,1,0.000878425
428,0,0,4,0
145,0.25,0.277777778,1,9.21E-05
65976,-0.25,0.333333333,1,-0.050268849
182,0.1,0.383333333,1,6.38E-05
45,0,0,4,0
316,0,0,4,0
80,-0.1,0.1,4,-7.31E-06
102,0,0,4,0
220,0,0,4,0
2620,0,0.75,1,0
3664,0,0,4,0
1073,0.046590909,0.558333333,1,0.000255205
988,0,0,4,0
43584,0,0,4,0
54,-0.25,1,3,-0.000123432
4118,-0.166666667,0.6,1,-0.003765135
55,0,0,4,0
2599,0,0,4,0
38,0,0,4,0
62,0,0,4,0
177,0.25,0.25,1,0.000101146
1086,-0.083333333,0.541666667,1,-0.000448203
48,0,0,4,0
133,0,0,4,0
229,-0.031818182,0.377272727,1,-2.51E-05
290,0,0.6,1,0
18,0,0,4,0
84,0,0,4,0
4591,0,0,4,0
44,0,0,4,0
1617,0,0,4,0
166,0,0,4,0
987,0,0,4,0
154,0.1,0.383333333,1,5.40E-05
100,0.15,0.05,4,6.86E-06
152,-0.316666667,0.3,4,-0.000132027
358,-0.3,0.4,1,-0.000392788
139,0,0,4,0
1439,0.25,0.25,1,0.000822309
11642,-0.125,0.375,1,-0.00498957
137,0.5,0.5,0,0.000313152
166,0,0,4,0
275,0,0,4,0
365,-0.295833333,0.370833333,1,-0.000366111
2419,0,0,4,0
698,0,0,4,0
894,-0.466666667,0.666666667,3,-0.002543005
1,0,0,4,0
317,0.1,0.383333333,1,0.000111104
52,0,0,4,0
3063,0,0,4,0
821,0,0,4,0
2301,0.05,0.55,1,0.000578553
452,0,0,4,0
3745,0.5,0.6,0,0.01027229
68,0,0,4,0
0,0.625,1,0,0
1919,-0.2,0.25,4,-0.000877282
133,0.357142857,0.571428571,0,0.00024817
9,0.3,0.356481481,1,8.80E-06
28,0.335227273,0.677272727,0,5.81E-05
50,0,0,4,0
1352,0,0,4,0
778,0,0,4,0
133,0.333333333,0.333333333,0,0.000135115
3193,0,0,4,0
99,0.1,0.4,1,3.62E-05
370,0,0,4,0
1994,0.1,0.383333333,1,0.000698869
23,0,0,4,0
43584,0,0,4,0
280,0.733333333,0.633333333,0,0.001189011
1053,0,0,4,0
1451,-0.15,0.4,1,-0.000796
172,0,0,4,0
458,0,0,4,0
259,-0.15,0.4,1,-0.000142084
2393,0.3,1,0,0.006563843
1428,0,0,4,0
3070,0.433333333,0.833333333,0,0.010136159
2490,0,0,4,0
344,0,0,4,0
9,0.233333333,0.7,1,1.34E-05
5954,0,0,4,0
133,0,0,4,0
12,0.170454545,0.454545455,1,8.50E-06
637,0.8,0.4,0,0.001863733
321,0.2,0.2,4,0.000117398
331,0.133333333,0.566666667,1,0.000228659
70,0.1,0.4,1,2.56E-05
16,0,0.133333333,4,0
41,0.35,0.55,0,7.22E-05
66,0,0,4,0
22322,0,0,4,0
2908,0.16,0.54,1,0.002297219
374,-0.466666667,0.666666667,3,-0.001063852
222,0,0,4,0
6,0.2,0.2,4,2.19E-06
96,0,0,4,0
1428,0,0,4,0
260,0.5,0.3,0,0.000356582
1090,0.2,0.3,1,0.00059796
41,0.35,0.55,0,7.22E-05
1412,0,0,4,0
7225,0,0,4,0
41,0,0.1,4,0
215,0,0,4,0
160,-0.2,0.4,1,-0.000117032
243,-0.071428571,0.214285714,4,-3.40E-05
3384,0,0,4,0
191,0,0,4,0
21,0,0,4,0
7,0,0,4,0
1854,-0.2,0.4,1,-0.001356107
41,0.35,0.55,0,7.22E-05
736,0,0,4,0
588,0,0,4,0
58,0.2,0.266666667,1,2.83E-05
151,0,0,4,0
331,0,0,4,0
77,-0.25,1,3,-0.000176005
1106,0,0,4,0
103,0.25,0.5,1,0.000117718
1,0.083333333,0.75,1,5.71E-07
2236,0,0,4,0
235,0,0,4,0
28,0,0,4,0
52,0,0,4,0
1278,0,0,4,0
144,0,0,4,0
8,-0.75,1,3,-5.49E-05
279,0.1,0.2,4,5.10E-05
41,0.35,0.55,0,7.22E-05
104,0,0.1,4,0
2236,-1,1,3,-0.020444006
455,0.416903409,0.451136364,0,0.000782436
1707,0,0,4,0
301,0,0.1,4,0
1428,0,0,4,0
1598,0.5,0.8,0,0.005844279
314,0.39,0.533333333,0,0.000597155
141,0,0,4,0
480,0,0,4,0
41,0.35,0.55,0,7.22E-05
366,0.25,0.2,4,0.000167319
523,-0.05,0.2,4,-4.78E-05
75,0,0.1,4,0
69,0,0,4,0
145,-0.283333333,0.366666667,1,-0.000137731
7613,0.1,0.383333333,1,0.002668251
1264,0.325,0.45,0,0.001690196
5165,0,0,4,0
63,0,0,4,0
18,-0.3,0.5,3,-2.47E-05
181,-0.05,0.716666667,1,-5.93E-05
174,0,0,4,0
427,0.4375,0.35,0,0.000597817
1107,0,0.1125,4,0
8108,0,0,4,0
295,0,0.6,1,0
142,0,0,4,0
772,-0.15,0.4,1,-0.000423509
588,0.25,0.5,1,0.000672019
13130,-0.6,0.9,3,-0.064826517
41,0.35,0.55,0,7.22E-05
111,0,0,4,0
87,0.233333333,0.494444444,1,9.18E-05
515,0,0,4,0
1586,0,0,4,0
93,0,0,4,0
153,0.2,0.85,1,0.000237812
2958,0,0,4,0
1473,-0.15,0.4,1,-0.000808069
81,0.25,0.5,1,9.26E-05
315,0,0,4,0
41,0.35,0.55,0,7.22E-05
11,0,0,4,0
226,-0.466666667,0.666666667,3,-0.000642863
15,-0.25,1,3,-3.43E-05
573,-0.117857143,0.507142857,1,-0.000313137
759,0,0.5,1,0
9031,0,0,4,0
201,-0.25,0.833333333,3,-0.000382868
688,0.35,0.65,0,0.00143108
3220,0,0,4,0
41,0.095454545,0.284848485,1,1.02E-05
208,0,0,4,0
634,0.1,0.383333333,1,0.000222208
82,0.15625,0.1125,4,1.32E-05
3412,0,0,4,0
646,0,0,4,0
2357,0,0,4,0
220,0.008333333,0.016666667,4,2.79E-07
4118,0.311111111,0.555555556,0,0.006507641
1,0,0,4,0
2247,0.5,0.875,0,0.008988254
242,0.1,0.4,1,8.85E-05
2505,0,0,4,0
1881,0,0,4,0
1948,0.4,0.75,0,0.005343237
126,0,0,4,0
2837,0.25,0.25,1,0.001621189
181,0.5,0.5,0,0.000413726
119,-0.6,0.9,3,-0.000587537
201,0,0,4,0
41,0,0,4,0
335,0.6875,0.5,0,0.001052887
92,0,0,4,0
